	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
[Frankia] sp. (no order in NCBI)	1	1	0	0	0	14	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
[Leptolyngbya] sp. (no order in NCBI)	0	0	0	5	0	4	0	2	0	0	0	0	19	1	17	0	0	0	0	6	0	8	0	14	18	16	26	0	319	2875	0	0	33	10	65	252	0	26	0	0	0	0	0
[Streptomyces] sp. (no order in NCBI)	83	78	7	8	0	69	158	69	0	148	144	38	0	0	0	47	0	8	0	0	0	0	0	0	0	0	46	0	78	2	0	8	4	2	0	30	0	0	4	0	0	0	12
Abditibacteriales	0	16	2	0	0	6	8	4	0	0	0	0	0	0	0	0	100	86	208	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acanthopleuribacterales	0	29	2	0	0	0	0	0	0	0	0	14	2	6	0	11	0	8	0	0	0	0	18	6	18	2	18	0	0	6	0	0	8	0	0	18	0	0	0	0	0	0	58
Acholeplasmatales	4	37	40	625	0	165	10	14	211	353	98	78	8	74	9	183	0	0	0	2	8	7	316	223	244	190	94	15	0	4	48	19	56	13	34	235	8	10	10	33	629	149	841
Acidaminococcales	2	33	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	40	0	0	0	3	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	2
Acidiferrobacterales	4	76	16	0	10	0	0	0	0	7	0	0	28	23	17	61	0	27	4	1	10	26	6	36	17	12	241	0	0	2	134	6	96	30	29	535	0	0	0	0	105	4	26
Acidimicrobiales	8948	724766	25633	13835	3671	2125	2630	674	67	761	100	4452	17198	12263	6373	26325	214	12276	179	2732	1490	9433	5672	60163	40667	24966	106031	3179	147740	250368	76	13752	26803	35605	88947	193548	68	550	7822	0	293717	38371	9589
Acidimicrobiia bacterium (no order in NCBI)	46	1984	105	31	18	523	463	571	0	71	0	125	286	288	145	253	6	69	4	28	25	50	31	276	230	111	1509	94	530	781	0	134	196	273	507	780	0	52	20	0	1359	34	325
Acidithiobacillales	17	331	31	14	3	0	0	0	0	0	0	112	317	251	97	769	2	1083	56	41	30	69	53	174	142	66	528	19	0	68	0	2	276	98	69	683	9	0	0	0	10	0	44
Acidobacteria bacterium (no order in NCBI)	38	1936	158	514	96	167	403	143	0	122	39	1355	1693	1507	1125	915	56	1126	127	81	88	419	159	611	510	418	16872	206	635	469	6	207	1107	952	328	1632	14	8	40	0	16	111	699
Acidobacteriales	30	605	2	39	0	4	16	20	0	68	0	22	0	4	0	30	6	56	2	0	35	4	10	24	11	31	355	5	68	48	0	8	69	22	31	68	0	0	0	0	4	0	10
Acidobacteriia bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	8
Acidothermales	0	42	0	43	0	6	4	10	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	4	2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Actinobacteria bacterium (no order in NCBI)	127	14446	296	378	145	7148	17584	4781	0	470	36	2330	417	317	147	378	8	173	22	120	75	321	124	1110	993	575	27446	419	1547	2193	6	102	356	566	1260	3099	19	30	119	0	2744	99	2022
Actinomycetales	221	20187	582	190	35	1415	905	300	22	2286	648	130	37	18	20	261	2	90	0	27	16	97	108	145	103	55	6336	130	323	384	0	6	47	158	113	402	0	2	72	0	421	43	125
Actinopolysporales	0	54	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	4	6	0	0	0	0	0	0	0	0	0
Aeromonadales	2805	6456	1937	1792	334	159107	13585	28014	2130	122080	363	5655	725	695	546	1026	182	85570	402	138	489	281	242	735	494	315	1977	133	135	290	105	4579	1489	540	9151	3394	1050	516	698	1863	1232	998	2883
Aggregatilineales	0	212	2	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	6	0	0	0	0	18	0	0	4	0	0	0	4	6	0	0	0	0	0	0	0	0
Alkalimonas (no order in NCBI)	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
alpha proteobacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	4	0	4	121	0	0	0	0	0	0	0
Alphaproteobacteria bacterium (no order in NCBI)	94	3019	398	199	162	325	659	132	0	757	105	403	457	428	205	2745	71	84	158	288	283	863	275	2778	1664	1341	2196	52	3242	7478	139	796	4423	1349	3672	3757	0	8	2	0	1032	160	298
Alteromonadales	72949	2029022	81994	438766	1093	384667	13657	130441	3572	1337351	30949	601600	2966	3138	1153	14399	1628	309843	11872	1543	2289	2694	1589	11205	9663	5477	18095	3871	3622	7456	1628664	75075	16255	1215557	46618	67065	3403	33660	111133	27	7307	1819	14573
Anaerolineae bacterium (no order in NCBI)	79	5761	341	0	111	0	0	0	0	0	0	0	661	708	346	910	2	161	27	41	28	489	148	89	64	23	2601	129	248	299	0	6	168	285	223	779	95	0	106	0	1779	5	410
Anaerolineales	841	95829	786	283	180	473	276	283	0	120	75	65	1532	1733	621	1762	16	861	197	151	108	583	206	632	442	265	19763	483	3087	1844	8	38	506	806	580	1700	488	6	48	18	2010	1524	5415
Anaeroplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	4	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anoxychlamydiales	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	10	0	0	0	0	6	0	0	0	0	0	108	2	2	0	0	0	0	0	0	0	0
Aquificales	197545	37195	165523	101204	22863	113839	164979	99013	272247	165870	406333	453878	179063	137619	212756	585421	254254	489720	338364	842625	816355	643447	775949	383161	390002	402799	82169	113009	144844	82254	296406	687547	382561	454734	571923	320571	661058	129945	167600	1464	507388	565806	494397
Ardenticatenales	8	1225	44	18	14	32	8	30	0	0	4	20	50	80	14	269	0	0	0	8	22	86	32	59	45	16	1868	245	696	448	18	24	69	131	70	155	138	0	0	0	16	28	534
Ardenticatenia bacterium (no order in NCBI)	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4
Arenicellales	8	279	24	59	0	0	0	0	0	0	0	18	0	37	0	42	14	0	0	0	15	5	10	25	16	9	87	0	0	14	0	0	83	51	40	331	60	5	0	0	340	0	85
Armatimonadales	0	0	0	12	4	32	19	21	0	0	0	24	10	8	2	62	0	4	16	0	6	4	2	57	49	25	30	0	0	4	0	0	22	8	36	49	0	0	0	0	0	0	0
Armatimonadetes bacterium (no order in NCBI)	6	346	7	15	6	0	2	2	0	0	0	6	26	33	10	75	0	0	0	4	4	2	18	33	21	14	138	4	52	63	0	8	19	60	41	148	0	0	0	0	14	0	8
Bacillales	17494	19665	14360	30629	176	67727	36210	68238	4842	25608	19114	21245	876	1562	555	34225	19337	61499	38338	31151	29701	30179	35223	18231	16328	11643	19422	7947	3902	9981	64140	79798	27367	27655	35333	50611	5028	1419	6607	33212	64308	20737	99098
Bacilli bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriodetes bacterium (no order in NCBI)	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriovoracales	34	102	28	33	0	23	27	4	0	22	0	577	0	0	0	26	8	12	0	2	22	0	26	18	17	6	66	2	146	199	0	6	74	15	40	36	6	22	0	0	0	116	52
bacterium 336/3 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium ADurb.Bin425 (no order in NCBI)	0	0	0	0	0	6	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium ADurb.Bin429 (no order in NCBI)	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium ADurb.Bin431 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium ADurb.BinA028 (no order in NCBI)	0	0	0	0	0	33	28	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium AH-315-E10 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium AH-315-K03 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0
bacterium AMD01 (no order in NCBI)	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium AMD02 (no order in NCBI)	0	0	0	0	0	34	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium BFN5 (no order in NCBI)	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium BMS3Abin11 (no order in NCBI)	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium BMS3Bbin10 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0
bacterium BMS3Bbin11 (no order in NCBI)	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium endosymbiont of Escarpia laminata (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0
bacterium HR12 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	44	23	31	0	0	0	0	0	0	0	0
bacterium HR29 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium HR39 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium J17 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
bacterium JGI (no order in NCBI)	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium M21 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
bacterium MnTg02 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
bacterium MnTg03 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	55	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium NHP-B (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	61	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0
bacterium SCGC (no order in NCBI)	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium symbiont of Theonella swinhoei pTSMAC1 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium TMED277 (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	2	0	0	0	19	0	6	8	4	0	10	0	0	0	0	0	0	0
bacterium TMED88 (no order in NCBI)	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	6	63	2	0	23	0	0	0	0	0	0	0
Bacteroidales	12567	143051	28584	6380	87	2724	247	430	7191	1357	988	10775	313	369	97	3287	7775	36460	28737	1633	1939	23300	4323	4231	3616	872	45317	22039	409	1444	1395	4412	3617	871	3299	1589	306	1119	522	1015	1208018	1134079	755816
Bacteroidetes bacterium (no order in NCBI)	134	1139	235	186	169	43	8	4	192	35	0	357	3066	3830	1561	1798	10	51	84	602	1466	2713	484	13788	10178	5505	255	37	54	890	132	407	7844	1949	1889	2325	163	1156	22	76	322	276	352
Bacteroidetes Order II. Incertae sedis	6	213	18	15	0	8	6	0	11	0	0	20	15	17	4	36	0	4	0	8	79	11	67	72	47	55	76	10	16	60	0	18	107	42	64	261	0	9	0	0	41	8714	5504
Bacteroidia bacterium (no order in NCBI)	13	558	40	54	50	26	1	2	12	4	22	22	297	259	106	278	8	176	23	43	22	276	72	347	223	120	2197	56	0	22	0	0	510	433	63	170	0	0	6	0	0	42	2
Balneolales	17	660	59	49	22	21	4	2	0	0	6	22	109	148	44	272	2	114	215	38	32	169	80	235	145	94	409	31	0	77	82	44	928	228	123	551	38	25	34	0	42	836	125
Bathymodiolus brooksi thiotrophic gill symbiont (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
Bathymodiolus platifrons methanotrophic gill symbiont (no order in NCBI)	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bdellovibrionales	13	323	62	152	2	107	48	95	0	91	0	1479	25	54	12	172	6	93	2	22	38	63	628	124	205	93	298	8	38	72	21	10	119	257	127	176	0	362	0	0	304	14	85
Betaproteobacteria bacterium (no order in NCBI)	10	334	28	416	20	59	13	27	0	0	46	308	1826	2525	1344	75	23	5111	376	148	157	256	98	816	801	564	11078	267	36	108	0	32	1130	296	383	700	0	0	0	0	2	4	14
Bifidobacteriales	2	202	17	175	11	374	56	290	0	115	0	83	20	2	4	22	0	0	0	14	2	25	141	63	72	55	255	226	86	15	0	17	15	139	11	20	0	0	25	52	19	10	19
Blastocatellales	0	76	4	123	0	12	14	22	0	9	0	70	14	1	2	242	2	10	0	0	1	6	5	43	26	22	177	2	0	28	0	0	77	43	6	99	0	4	49	0	7766	28	32
Blastocatellia bacterium (no order in NCBI)	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	36	0	0	0	0	0	11	0	0	0	0	0	0	0
Brachyspirales	26	143	12	82	6	44	2	16	149	54	90	54	4	4	6	0	0	15	17	5	16	55	65	32	17	0	60	26	0	14	0	0	43	10	93	20	12	0	42	10	548	125	610
Bradymonadales	7	222	11	0	0	0	0	0	0	0	0	2	21	22	12	10	0	11	4	3	14	18	14	33	29	10	82	0	66	53	61	56	45	4	31	67	0	8	0	0	175	48	388
Bryobacterales	26	892	100	71	4	10	0	4	4	0	0	282	72	66	17	38	6	584	25	0	5	54	10	88	73	37	1021	40	88	66	6	4	92	76	49	127	8	4	0	0	0	62	194
Burkholderiales	2715	31255	2283	11923	536	108695	10392	4284	995	45106	407	100834	4042	4722	2112	9975	719	59635	4200	679	1223	2516	1447	8001	6052	3694	703998	6582	3806	5162	340	1950	8549	5306	6271	33102	363	933	461	50	4254	1680	3020
Caldilineae bacterium (no order in NCBI)	2	348	18	0	0	0	0	0	0	0	0	0	5	4	0	24	0	0	0	0	0	0	0	0	2	0	20	2	0	6	0	0	12	12	6	15	0	0	0	0	0	0	16
Caldilineales	239	1282	348	90	0	62	23	38	0	2	0	14	85	67	28	1048	0	32	1	15	157	26	4	318	212	156	3065	51	574	715	0	8	85	149	346	325	304	0	6	0	18	8	151
Calditrichae bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
Calditrichaeota bacterium (no order in NCBI)	0	14	6	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calditrichales	53	92	16	42	12	16	0	0	0	0	0	19	36	48	4	71	6	26	8	4	13	85	47	85	46	29	94	8	8	9	0	0	77	62	31	265	0	0	0	0	0	58	123
Campylobacterales	4004	9974	7484	6655	557	24349	6752	5220	5724	3522	6273	47002	3232	2673	3675	5677	1592	20981	701619	2054	15972	1871	3453	5762	3199	2570	133954	5142	11387	149476	1513612	4452	4561	3486	8764	11029	4026	3321	2155	95338	2398735	129992	1951922
candidate division (no order in NCBI)	34	443	28	6	2	3	7	0	38	4	0	0	22	30	10	26	2	51	8	0	2	6	6	145	144	117	152	0	40	12	0	0	78	16	2	202	0	0	18	0	0	20	30
Candidatus Abyssubacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Accumulibacter (no order in NCBI)	36	488	31	4	47	107	14	65	0	2	0	86	106	148	34	199	2	524	54	15	10	72	26	137	69	43	2402	54	132	175	0	4	186	126	135	1265	0	0	0	0	0	0	0
Candidatus Acetothermia bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Acidoferrales	0	0	0	0	0	0	35	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	184	341	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Actinomarinales	0	0	0	0	0	6	1	2	0	0	0	0	10	4	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Adamsella (no order in NCBI)	0	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Adiutrix (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Aegiribacteria (no order in NCBI)	0	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Aerophobetes bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Alloclostridium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Aminicenantes bacterium (no order in NCBI)	4	88	4	6	0	0	0	0	0	0	0	0	0	4	0	0	0	45	8	0	0	0	0	51	70	49	299	0	0	0	0	0	10	3	7	16	0	0	0	0	0	0	0
Candidatus Aquidulcis (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Atribacteria bacterium (no order in NCBI)	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Avimicrobium (no order in NCBI)	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Avimonas (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Candidatus Babeliales	0	0	0	34	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium (no order in NCBI)	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Berkelbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Binatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Brocadiae bacterium (no order in NCBI)	0	38	10	0	0	0	0	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Brocadiales	0	369	33	34	0	10	0	0	0	0	0	8	47	51	8	131	0	16	2	0	2	81	8	110	45	52	263	0	10	115	0	0	82	38	52	1575	0	20	22	0	7	14	152
Candidatus Caenarcaniphilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
Candidatus Caldatribacterium (no order in NCBI)	0	4	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Campbellbacteria bacterium (no order in NCBI)	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	6	0	0	0	47	0	0	0	0	0	0	0	0	0	0	119	220	0
Candidatus Chazhemtobacteraceae (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Cloacimonetes bacterium (no order in NCBI)	0	4	1	0	0	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Competibacteraceae (no order in NCBI)	903	1049	117	54	10	77	14	14	0	0	8	86	336	445	110	416	2	407	88	49	95	126	56	365	276	158	1968	68	192	200	28	0	615	376	510	7713	60	2	45	0	123	160	466
Candidatus Curtissbacteria bacterium (no order in NCBI)	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Dadabacteria bacterium (no order in NCBI)	21	228	29	100	6	0	0	0	0	26	0	8	0	0	0	599	0	32	6	5	0	12	6	0	0	0	773	11	0	27	0	0	567	33	891	82	78	19	0	0	57	40	302
Candidatus Daviesbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Delongbacteria bacterium (no order in NCBI)	4	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Candidatus Dependentiae bacterium (no order in NCBI)	0	0	0	16	0	249	12	8	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Desantisbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0
Candidatus Desulfobacillus (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
Candidatus Desulfofervidaceae (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Dojkabacteria bacterium (no order in NCBI)	2	6	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Candidatus Dormibacter (no order in NCBI)	0	17	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0
